experiment,variant,image_id,file_name,seq_len,gt_seq,pred_seq,old_IDR_correct,IDR2_correct,IRA_exact_sequence
wo.CLIP2SAM,crf,DR_494_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_494_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[11, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
wo.CLIP2SAM,crf,DR_495_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_495_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 0, 0, 0, 0, 16, 17, 0, 0, 0, 0, 0, 0]",0,0,0
wo.CLIP2SAM,crf,DR_504_s2_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_504_s2_e12.jpg,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,0
wo.CLIP2SAM,crf,DR_508_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_508_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0
wo.CLIP2SAM,crf,DR_52_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_52_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0
wo.CLIP2SAM,crf,DR_69_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_69_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
wo.CLIP2SAM,crf,DR_76_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_76_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0
wo.CLIP2SAM,crf,DR_82_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_82_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0
wo.CLIP2SAM,crf,DR_85_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_85_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0
wo.CLIP2SAM,crf,DR_88_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_88_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0
wo.CLIP2SAM,crf,DR_91_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_91_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0
wo.CLIP2SAM,crf,DR_97_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_97_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0
wo.CLIP2SAM,crf,DR_9_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_9_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 12, 13]",12,0,0
wo.CLIP2SAM,crf,gq346,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq346.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 16, 16, 16, 17]",6,4,0
wo.CLIP2SAM,crf,gq347,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq347.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq348,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq348.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq349,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq349.png,6,"[12, 13, 14, 15, 16, 17]","[11, 12, 14, 15, 16, 17]",4,4,0
wo.CLIP2SAM,crf,gq350,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq350.png,6,"[12, 13, 14, 15, 16, 17]","[11, 12, 14, 15, 16, 17]",4,4,0
wo.CLIP2SAM,crf,gq351,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq351.png,6,"[12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 16, 17]",2,2,0
wo.CLIP2SAM,crf,gq352,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq352.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq353,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq353.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq354,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq354.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq355,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq355.png,6,"[12, 13, 14, 15, 16, 17]","[11, 0, 0, 0, 0, 0]",0,0,0
wo.CLIP2SAM,crf,gq356,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq356.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq357,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq357.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq358,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq358.png,6,"[12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 17]",1,1,0
wo.CLIP2SAM,crf,gq359,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq359.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq360,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq360.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq361,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq361.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq362,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq362.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq363,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq363.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq364,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq364.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gq365,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq365.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 15, 16, 17, 17]",5,3,0
wo.CLIP2SAM,crf,gq366,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gq366.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs30,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs30.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 16, 16, 17, 17]",5,3,0
wo.CLIP2SAM,crf,gs31,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs31.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs32,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs32.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs33,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs33.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs34,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs34.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs35,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs35.png,6,"[12, 13, 14, 15, 16, 17]","[11, 12, 13, 16, 17, 17]",2,1,0
wo.CLIP2SAM,crf,gs36,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs36.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs37,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs37.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs38,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs38.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs39,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs39.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs40,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs40.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs41,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs41.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 16, 16, 17]",6,5,0
wo.CLIP2SAM,crf,gs42,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs42.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs43,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs43.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 0, 16, 16, 17]",5,4,0
wo.CLIP2SAM,crf,gs44,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs44.png,6,"[12, 13, 14, 15, 16, 17]","[11, 12, 13, 16, 16, 17]",3,2,0
wo.CLIP2SAM,crf,gs45,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs45.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 16, 16, 17]",6,5,0
wo.CLIP2SAM,crf,gs46,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs46.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs47,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs47.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs48,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs48.png,6,"[12, 13, 14, 15, 16, 17]","[16, 14, 15, 16, 17, 17]",5,1,0
wo.CLIP2SAM,crf,gs49,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs49.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf,gs50,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs50.png,6,"[12, 13, 14, 15, 16, 17]","[11, 12, 14, 15, 16, 17]",4,4,0
wo.CLIP2SAM,crf_post,351,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/351.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf_post,352,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/352.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0,0,0
wo.CLIP2SAM,crf_post,353,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/353.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,354,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/354.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,355,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/355.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,356,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/356.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,357,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/357.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,358,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/358.png,6,"[12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16]",1,0,0
wo.CLIP2SAM,crf_post,359,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/359.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,360,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/360.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,361,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/361.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,362,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/362.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
wo.CLIP2SAM,crf_post,363,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/363.png,12,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0,0,0
wo.CLIP2SAM,crf_post,364,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/364.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,365,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/365.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
wo.CLIP2SAM,crf_post,366,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/366.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,367,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/367.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,368,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/368.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,369,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/369.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0,0,0
wo.CLIP2SAM,crf_post,370,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/370.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,371,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/371.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,372,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/372.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,373,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/373.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,374,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/374.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,375,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/375.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,376,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/376.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,377,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/377.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8]",0,0,0
wo.CLIP2SAM,crf_post,378,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/378.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,379,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/379.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,380,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/380.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
wo.CLIP2SAM,crf_post,381,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/381.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,382,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/382.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,383,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/383.png,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0,0,0
wo.CLIP2SAM,crf_post,384,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/384.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,385,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/385.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16]",0,0,0
wo.CLIP2SAM,crf_post,386,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/386.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,387,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/387.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,388,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/388.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,389,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/389.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
wo.CLIP2SAM,crf_post,390,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/390.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,391,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/391.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,392,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/392.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,393,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/393.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
wo.CLIP2SAM,crf_post,394,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/394.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,395,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/395.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,396,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/396.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16]",0,0,0
wo.CLIP2SAM,crf_post,397,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/397.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,398,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/398.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,399,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/399.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,400,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/400.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,401,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/401.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0,0,0
wo.CLIP2SAM,crf_post,402,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/402.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16]",0,0,0
wo.CLIP2SAM,crf_post,403,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/403.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf_post,404,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/404.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
wo.CLIP2SAM,crf_post,405,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/405.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,406,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/406.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
wo.CLIP2SAM,crf_post,407,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/407.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0,0,0
wo.CLIP2SAM,crf_post,408,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/408.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,409,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/409.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,410,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/410.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,411,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/411.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
wo.CLIP2SAM,crf_post,412,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/412.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,413,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/413.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
wo.CLIP2SAM,crf_post,414,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/414.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8]",0,0,0
wo.CLIP2SAM,crf_post,415,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/415.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0,0,0
